0,2325547753,Thu Jun 25 05:39:06 PDT 2009,NO_QUERY,Jamie__Bailey,working   Ready for my game tonight!
0,2325548070,Thu Jun 25 05:39:08 PDT 2009,NO_QUERY,daadidudedo,"winaaa, i'm gonna miss you friend "
0,2325548495,Thu Jun 25 05:39:11 PDT 2009,NO_QUERY,carinayeyy,"my voice is fucked up today, aahhh - this ain't funny  I can't sing...."
0,2325548573,Thu Jun 25 05:39:11 PDT 2009,NO_QUERY,Vanilla8475,Morning! Feeling like I might be coming down with something  Think I'll make some soup later.
0,2325548651,Thu Jun 25 05:39:12 PDT 2009,NO_QUERY,FortyTwoTwentyF,just failed an over the phone interview LOL 
0,2325548945,Thu Jun 25 05:39:14 PDT 2009,NO_QUERY,MzBear,@doctorfollowill Morning master!! lol Tomoz you'll wake up n have lost something~your 20s! Have a blast 2day (I will loose mine soon too) 
0,2325549082,Thu Jun 25 05:39:15 PDT 2009,NO_QUERY,Matt_Onley,turned off txt notifications as its slowing my phone   will turn on after work/during play time
0,2325549226,Thu Jun 25 05:39:16 PDT 2009,NO_QUERY,paztek,"@WilliamdeGraaf In fact, it was a rental. i didn't know. They just plugged off the DS4700 "
0,2325550135,Thu Jun 25 05:39:22 PDT 2009,NO_QUERY,theuer,"@ulrike_reinhard okay, thanks "
0,2325550679,Thu Jun 25 05:39:26 PDT 2009,NO_QUERY,xEagerEyes,Buffy's dead 
0,2325550770,Thu Jun 25 05:39:27 PDT 2009,NO_QUERY,chxwtstx07,"is it rlly summer? Its raining like crazy, barely ne sun, and nice weather rlly needs 2 come  http://twitpic.com/8d750"
0,2325551246,Thu Jun 25 05:39:30 PDT 2009,NO_QUERY,Swoopert,"Ouch! That's some bad back, Rupert  Confined to the sofa, flat on my back the last two days...damned swimming..."
0,2325551660,Thu Jun 25 05:39:32 PDT 2009,NO_QUERY,AuntyLulu,Is in labs finishing off an experiment very slowly. I'm need sleep. Severe lack of it this week  econd last day of work tonight as well !
0,2325551773,Thu Jun 25 05:39:33 PDT 2009,NO_QUERY,kev_watch,"The first tweet of kev_watch!  Kev, unfortunately, will not be coming to beach day "
0,2325551823,Thu Jun 25 05:39:34 PDT 2009,NO_QUERY,beccackeller,woke up this morning with a bad headache 
0,2325551844,Thu Jun 25 05:39:34 PDT 2009,NO_QUERY,LuntiX,"@best_mistake Naw, you don't fail. If anything that's a good thing. Better to break down then keep everything bottled up like I do "
0,2325551869,Thu Jun 25 05:39:34 PDT 2009,NO_QUERY,randomsupergirl,@heyyitskate cause i go to a chinese school? lol. idk. maybe they just want to waste time. lol. i mean we like go home at 5:15pm 
0,2325552021,Thu Jun 25 05:39:35 PDT 2009,NO_QUERY,CaseyWeather,All-time record high temp for the month of June in Houston on Wed...104°!  More dangerous heat through the weekend 
0,2325552142,Thu Jun 25 05:39:36 PDT 2009,NO_QUERY,daytea,i really really need to start working actually  ♫ http://blip.fm/~8uoky
0,2325552497,Thu Jun 25 05:39:38 PDT 2009,NO_QUERY,LaurenSmelser,Wisdom teeefie  be back later with my mouth blown up like a chipmunk! Yay :|
0,2325552676,Thu Jun 25 05:39:39 PDT 2009,NO_QUERY,BEXtheBOSS,Someone please keep me posted on the accident. Sounds major.  
0,2325552858,Thu Jun 25 05:39:40 PDT 2009,NO_QUERY,mcsmith84,I feel horrible. I wish whatever this is would go away. Time to crawl on my couch with the coke and crackers 
0,2325553307,Thu Jun 25 05:39:43 PDT 2009,NO_QUERY,tiedyeina,now have no-one to go to Europe with in August  Anyone want to go around Europe in August?
0,2325553688,Thu Jun 25 05:39:46 PDT 2009,NO_QUERY,lina_luka,i'm a bit tired and have a little headache.  hope it will disappear soon.
0,2325553705,Thu Jun 25 05:39:46 PDT 2009,NO_QUERY,pocket_poptart,"Sad today - my inlaws dog died  only found out she was ill last week, thought she had a few months yet...  RIP ellie x"
0,2325553782,Thu Jun 25 05:39:47 PDT 2009,NO_QUERY,toriachels,Got some weird skin thing on my finger. Had it on my hand a year ago. It's sore  fungal? Ouchie
0,2325554288,Thu Jun 25 05:39:50 PDT 2009,NO_QUERY,stevenbristol,@chriskottom That file is good. 
0,2325554620,Thu Jun 25 05:39:52 PDT 2009,NO_QUERY,T__Y,"thanks @depression_dog for ruining my day, again "
0,2325554942,Thu Jun 25 05:39:55 PDT 2009,NO_QUERY,bshipley7,its a new day.. going to work with this really bad headache  oh well..
0,2325555145,Thu Jun 25 05:39:56 PDT 2009,NO_QUERY,Swoopert,"Ouch! That's some bad back, Rupert  Confined to the sofa, flat on my back the last two days...damned swimming... #fb"
0,2325555302,Thu Jun 25 05:39:57 PDT 2009,NO_QUERY,twilightfan1024,I suck at screaming. 
0,2325555344,Thu Jun 25 05:39:58 PDT 2009,NO_QUERY,KatGaul,Dad beats his son brain dead. How freaking sad:  http://bit.ly/Ltp6Q  My prayers are with his family 
0,2325555356,Thu Jun 25 05:39:58 PDT 2009,NO_QUERY,mark_123,wonders what delights Dames Lou &amp; Kate are sampling at Cafe Marmalade! Shame I've already eaten 
0,2325555790,Thu Jun 25 05:40:01 PDT 2009,NO_QUERY,supergeekette,I am too time poor at the moment.  I really want to be reading this:http://www.nature.com/nature/journal/v459/n7250/ but I have to work 
0,2325555968,Thu Jun 25 05:40:02 PDT 2009,NO_QUERY,darrenwtnb,dont want to go to work  major writing session tonight on the guitar me thinks! Cant wait for tour in 4 weeks going to be sweeeeet
0,2325557231,Thu Jun 25 05:40:08 PDT 2009,NO_QUERY,MrsMendez2010,"bout to head to the hostess house... Everything in my house is packed... Movin to granite city, IL in 4 days "
0,2325557269,Thu Jun 25 05:40:09 PDT 2009,NO_QUERY,MarcGrandmaison,@Airport_Dieppe grrr!!  I should of gone out last night when the clouds gave way! (
0,2325557435,Thu Jun 25 05:40:09 PDT 2009,NO_QUERY,Rob_James,#fixincorrecttweet sorry 
0,2325558689,Thu Jun 25 05:40:17 PDT 2009,NO_QUERY,FSDS,@bellaclara Not Friday then  x
0,2325558711,Thu Jun 25 05:40:17 PDT 2009,NO_QUERY,niamhsmith,"@SteveHealy oh dear, poor you  hope you feel better soon"
0,2325559528,Thu Jun 25 05:40:23 PDT 2009,NO_QUERY,anglcjen,Super rough morning... In so many ways. Couldn't get out of bed today. Running late. 
0,2325559707,Thu Jun 25 05:40:24 PDT 2009,NO_QUERY,Swashlar,at work on the lunch break...5 hours still 2 go before I get 2 play in the sun 
0,2325559863,Thu Jun 25 05:40:24 PDT 2009,NO_QUERY,Lexis23,@Ciupercutza eh  daaa... sure... thanks....
0,2325560176,Thu Jun 25 05:40:26 PDT 2009,NO_QUERY,Katreeeena,@smurph but I dont know where my hat is  woe
0,2325560278,Thu Jun 25 05:40:27 PDT 2009,NO_QUERY,EstelleRicoux,@interesting no it's not fascinating... all tickets sold out in a mili-second. 
0,2325560379,Thu Jun 25 05:40:28 PDT 2009,NO_QUERY,nabigator,"@nicelachevanya yes! i thought so, too!  they don't sell any VIP tickets!  and yeah, too bad u can't be here! it sucks!"
0,2325560644,Thu Jun 25 05:40:29 PDT 2009,NO_QUERY,lanivishnu,@EL3G we're in the same band  we get along amazingly. we had dinner together tonight. it was great. bugger!
0,2325561055,Thu Jun 25 05:40:32 PDT 2009,NO_QUERY,Disc0Fidget,"i just woke up and had two bags of crisps, BAD CARINA "
0,2325561483,Thu Jun 25 05:40:35 PDT 2009,NO_QUERY,StevieakaTRUTH,ugh. . its 6 a.m. and I cant go back to sleep. I had the worst nightmare. . 
0,2325561825,Thu Jun 25 05:40:37 PDT 2009,NO_QUERY,Crazytrainer,took 1 sleeping pill last night at 815pm. Fast asleep by 9. Didn't wake till 11am. got to work for 12. Not feeling good at all. 
0,2325561966,Thu Jun 25 05:40:38 PDT 2009,NO_QUERY,ahengster,"why you stupid idiot... why force injung to break up with yonggi?!  MEANIE!!! (ok, this is korean drama..)"
0,2325562198,Thu Jun 25 05:40:40 PDT 2009,NO_QUERY,mary__ellen,@liareilly I'M SORRY!!! bootsie made me clean my room and then i had to pack and i was gonna call you but i took a shower and fell asleep 
0,2325564204,Thu Jun 25 05:40:53 PDT 2009,NO_QUERY,antoinetteb,@LaraPlathe Totally bummed I'm going to miss it. 
0,2325564629,Thu Jun 25 05:40:56 PDT 2009,NO_QUERY,michxox,up bright and early.. Getting coffe from lisa... Free coffee = so happy lol. Study study study timeee   Then packing&amp; italy tonighttt 
0,2325565272,Thu Jun 25 05:41:00 PDT 2009,NO_QUERY,Amburgerx3,At School; In English; Writing My English Poems 
0,2325565381,Thu Jun 25 05:41:01 PDT 2009,NO_QUERY,Trabant,digsby ate my tweets 
0,2325565539,Thu Jun 25 05:41:02 PDT 2009,NO_QUERY,jhaninah25,My right eye hurts. 
0,2325565552,Thu Jun 25 05:41:02 PDT 2009,NO_QUERY,JemzNZ,sadly not going to get enough people on her plane to enter the competition unless she gains 8 Welly friends in the next 8 hours.No fair 
0,2325566050,Thu Jun 25 05:41:05 PDT 2009,NO_QUERY,Aristeaux,woke up today feeling tired...but fat boy slim yesterday was awesome! now getting ready to go to class 
0,2325566340,Thu Jun 25 05:41:07 PDT 2009,NO_QUERY,SimplyMeis, this sucks....never ever ever felt like this!
0,2325566573,Thu Jun 25 05:41:09 PDT 2009,NO_QUERY,bsawford,"@jonchiz I messed up this term, and I decided that I would have class until 5 and my student org at 6.  "
0,2325567381,Thu Jun 25 05:41:14 PDT 2009,NO_QUERY,randyjohnson,Lack of sleep catching up with me.  I thought I would be alright up till lunch. 
0,2325567956,Thu Jun 25 05:41:18 PDT 2009,NO_QUERY,rwojo,"Yup, the hints yesterday were correct. I'm now officially sick "
0,2325568024,Thu Jun 25 05:41:18 PDT 2009,NO_QUERY,moderatorchobot,"@darkcartman: Yes, they're terrible! @jonnyyyyy88: I hope so..it has been almost 24 hours and they hurt very bad! "
0,2325568154,Thu Jun 25 05:41:19 PDT 2009,NO_QUERY,tachimarieee,I hope the weather is nice like it's supposed to be  so pissed if it isn't
0,2325568364,Thu Jun 25 05:41:20 PDT 2009,NO_QUERY,domozworld,I'm soooooo sleepyyyy  I can't wait till friday ughhh
0,2325568392,Thu Jun 25 05:41:21 PDT 2009,NO_QUERY,bayounger,@meredithanne42 Ok...just saw the terrible taste tweet.  
0,2325568439,Thu Jun 25 05:41:21 PDT 2009,NO_QUERY,86RebaFan,still honestly feels really sad about all the &quot;Jon &amp; Kate Plus 8&quot; drama...it's been one of my favorite shows 
0,2325569168,Thu Jun 25 05:41:26 PDT 2009,NO_QUERY,trixxaayyy,"@ayumi_rollan He was at work that time. Then, he never came.  he arrived so late na. :| then he said, He thought i was just kidding. :|"
0,2325569170,Thu Jun 25 05:41:26 PDT 2009,NO_QUERY,jfarhood,Last day of school - hard to believe!!  So happy not to have to make school lunches!  Sad that I won't be at home as much 
0,2325570266,Thu Jun 25 05:41:33 PDT 2009,NO_QUERY,stephers1,I'm sitting at services waiting for colleagues who are runnin 2 hrs late! What fun 
0,2325570689,Thu Jun 25 05:41:36 PDT 2009,NO_QUERY,badprofessor,"gmail currently blocked through my ISP @ home. If you need to reach me, try DM through social networks, my work email, or my phone. "
0,2325570806,Thu Jun 25 05:41:37 PDT 2009,NO_QUERY,ERYCACANE,Up early &amp; my tummy aches. No run for me  wish I had someone to rub my belly
0,2325571024,Thu Jun 25 05:41:38 PDT 2009,NO_QUERY,divasoria,@xolindseywarren sale was ok. wasn't too interested with a lot of things bec the ones i wanted were still mahal 
0,2325571064,Thu Jun 25 05:41:39 PDT 2009,NO_QUERY,sandyyv,I don't know how I made it to work on time. 3 hours of sleep. Working 6 hours 
0,2325571184,Thu Jun 25 05:41:39 PDT 2009,NO_QUERY,sandoz,"tried to get ticket to Interesting 09 got the tickets, paypal failed, clicked back to try again, sold out, cried. "
0,2325571609,Thu Jun 25 05:41:43 PDT 2009,NO_QUERY,Choppski,its feels like a friday because ...(wait for it)...i'm on holiday for a week. so you'll have to get your twit fix elsewhere for a week 
0,2325574016,Thu Jun 25 05:41:59 PDT 2009,NO_QUERY,sixdaysandy,@mina_version indeed! i'll be burnt soon 
0,2325574168,Thu Jun 25 05:42:00 PDT 2009,NO_QUERY,touchesalesman,I apparently can't sleep past 6 anymore.... 
0,2325574524,Thu Jun 25 05:42:02 PDT 2009,NO_QUERY,yukikato,At a mall and we didn't know how we get back 
0,2325574742,Thu Jun 25 05:42:03 PDT 2009,NO_QUERY,ffwilkes,"Hayfever is not good, but it will get alot worse if I have to go out to a grass fire  shame sharapova is out of Wimbledon !"
0,2325574760,Thu Jun 25 05:42:03 PDT 2009,NO_QUERY,tshumbie,@WetBankGuy usually it's not this bad...and it wouldn't have been bad at all if i could have logged into my pc 
0,2325574995,Thu Jun 25 05:42:05 PDT 2009,NO_QUERY,clariku,need some rest after crying too long..  nytx guyz.!
0,2325575282,Thu Jun 25 05:42:07 PDT 2009,NO_QUERY,thisislois,I wanna move to L.A. 
0,2325575391,Thu Jun 25 05:42:07 PDT 2009,NO_QUERY,Paraethesia,I haven't slept yet I'm so focking tired! And I'm going to &quot;try&quot; to stay up and go to brf early - drinking coffee cuz my espressos gone 
0,2325575675,Thu Jun 25 05:42:09 PDT 2009,NO_QUERY,woobiesmum,@BTToronto Nope - have a BB Pearl 8100 and can't upgrade til 2010. Just stills for me 
0,2325575995,Thu Jun 25 05:42:11 PDT 2009,NO_QUERY,Seany_,@mmm_gash ...nothing back!  lol
0,2325576127,Thu Jun 25 05:42:12 PDT 2009,NO_QUERY,littlestar19,watching the tennis - Sam Stosur is not playing too well today. 
0,2325576342,Thu Jun 25 05:42:14 PDT 2009,NO_QUERY,RJCox,"@GUNNAROptiks1 Of course you're there the year I don't go.  And your link isn't working, here's a functional one: http://is.gd/1d2lD"
0,2325577132,Thu Jun 25 05:42:19 PDT 2009,NO_QUERY,deadra,i'm too small to give blood at today's work blood drive 
0,2325577445,Thu Jun 25 05:42:21 PDT 2009,NO_QUERY,trixxaayyy,@ayumi_rollan i don't know.  i can't go tomorrow since you're watching Sibol right? 
0,2325577476,Thu Jun 25 05:42:21 PDT 2009,NO_QUERY,dkne,"@Giraffe_Rawr  Yes! How do you like that now, huh? … Maybe?"
0,2325577648,Thu Jun 25 05:42:22 PDT 2009,NO_QUERY,Sarah_Davey,@rachy_babes @_amberlovely @poynterlubz I am so unbeliveably jealous of you all. I want to goooo 
0,2325578026,Thu Jun 25 05:42:25 PDT 2009,NO_QUERY,xxspunkransom3x,WTF!?! do you see the results from that last quiz!! this is a joke!! nick fazio was calculating the scores!! i swear i'm not 100% evil 
0,2325578512,Thu Jun 25 05:42:28 PDT 2009,NO_QUERY,GrimmyZAR,Very dissapointed at the lack of decent iPhone Apps on the South African iTunes Store  Found a way to create a US account 
0,2325578988,Thu Jun 25 05:42:31 PDT 2009,NO_QUERY,akani,@bunkerb My favorite is NOZZEL   ... but sold out 
0,2325579016,Thu Jun 25 05:42:31 PDT 2009,NO_QUERY,cocktailrioteer,"@cozmosis aww but it's so sad, I can now see why you can't get in "
0,2325579238,Thu Jun 25 05:42:32 PDT 2009,NO_QUERY,irishprinzcess,its only 8:45 and iv already ran outta things to do at work..ughh this is going to be a long dayyy 
0,2325579394,Thu Jun 25 05:42:34 PDT 2009,NO_QUERY,nick_henry,"@evalasvegas Yeah, it wasn't as good as I thought, kind of depressing "
0,2325579474,Thu Jun 25 05:42:34 PDT 2009,NO_QUERY,ktruthnelson,I have really sore feet today. 
0,2325579652,Thu Jun 25 05:42:35 PDT 2009,NO_QUERY,onetuffcookie,omfg time. is going by. SO QUICK. please stop. 
0,2325579696,Thu Jun 25 05:42:36 PDT 2009,NO_QUERY,eveenn,so tired !  so confused ! 
0,2325580056,Thu Jun 25 05:42:38 PDT 2009,NO_QUERY,freeman1993,@simplycharis @veggiebun Moov doesn't allow overseas access 
0,2325580147,Thu Jun 25 05:42:39 PDT 2009,NO_QUERY,katelynch,"Flash coming to most Smartphones, iPhone and Blackberry still not compatible...it's copy/paste all over again  - http://tinyurl.com/kkcpfa"
0,2325580604,Thu Jun 25 05:42:41 PDT 2009,NO_QUERY,Slappyman,off to work! no boobies for me last night 
0,2325580663,Thu Jun 25 05:42:42 PDT 2009,NO_QUERY,nimrodsari,@lisa_s_also my dog got cancer right after my mother did- it's actually very common. Still sucks 
0,2325581261,Thu Jun 25 05:42:46 PDT 2009,NO_QUERY,missfrederica,@ynnabaybeh I will lose 600 tomorrow.  )
0,2325581932,Thu Jun 25 05:42:50 PDT 2009,NO_QUERY,MardeLauriane,I am tired and i want to meet Demi Lovato but i am french 
0,2325582190,Thu Jun 25 05:42:52 PDT 2009,NO_QUERY,deeyraa,I'm having a bad hair day 
0,2325582302,Thu Jun 25 05:42:53 PDT 2009,NO_QUERY,jccox,"@ACurtis802 @nicholaseaton This will sadden you both to kn9ow, but it is Gibson that's missing. Not the other, stupid one "
0,2325582500,Thu Jun 25 05:42:54 PDT 2009,NO_QUERY,RickFromGermany,@the_real_amy wich pic? 
0,2325582533,Thu Jun 25 05:42:54 PDT 2009,NO_QUERY,lindathai,"ah, just bought a whole bunch of goodies... i am more than ready to start this... now i just have to wait for the package to arrive "
0,2325582632,Thu Jun 25 05:42:55 PDT 2009,NO_QUERY,Squemily2113,my keyboard is all sticky from the spilt Morphine 
0,2325583098,Thu Jun 25 05:42:58 PDT 2009,NO_QUERY,LisaKot,@jeffreymyers that's a sad story. 
0,2325583217,Thu Jun 25 05:42:58 PDT 2009,NO_QUERY,M4g3,@kinshuksunil sad   what was the attack on :O
0,2325583991,Thu Jun 25 05:43:03 PDT 2009,NO_QUERY,z0mgitscarolyn,is so busy she can't keep up 
0,2325584040,Thu Jun 25 05:43:04 PDT 2009,NO_QUERY,rocksuperstar,I hate this. 
0,2325584104,Thu Jun 25 05:43:04 PDT 2009,NO_QUERY,D3athw8k3r,well good morning everyone. 
0,2325584394,Thu Jun 25 05:43:06 PDT 2009,NO_QUERY,LoveforParamore,theres nothing on tv... 
0,2325584947,Thu Jun 25 05:43:09 PDT 2009,NO_QUERY,MickeyBoss,"@Grellou Yes, I meant this drama. It's too much in the spotlight. And I also miss those three. Very, very much. "
0,2325585165,Thu Jun 25 05:43:10 PDT 2009,NO_QUERY,mcflyyerr,@TomFelton so will i  TEAM DRACO !!!! whoooh.
0,2325585267,Thu Jun 25 05:43:11 PDT 2009,NO_QUERY,SuperSweetAsh,Ouh man... I'm ill.. Just feeling so bad with a damn cold  || Listening to Diva by Beyonce... NaNaNa  Diva is a female version of a hustla
0,2325585483,Thu Jun 25 05:43:12 PDT 2009,NO_QUERY,movewithme,"http://bit.ly/oaies Eww, all the comments for that video piss me off. "
0,2325585540,Thu Jun 25 05:43:13 PDT 2009,NO_QUERY,tiathatbia,Some Black folks have a great way of disappointing the other Black folks around them  http://myloc.me/5A2p
0,2325585918,Thu Jun 25 05:43:15 PDT 2009,NO_QUERY,__blackout,"omg, math exam tomorrow :O &amp; i'm soooo tired "
0,2325586257,Thu Jun 25 05:43:17 PDT 2009,NO_QUERY,jccox,"@ACurtis802 @nicholaseaton This will sadden you both to know, but it is Gibson that's missing. Not the other, stupid one "
0,2325586385,Thu Jun 25 05:43:18 PDT 2009,NO_QUERY,pattyhang,"Getting a little tired of the endless tests, meds &amp; appts 2 find out why I've been suffering from vertigo for the past 3 weeks "
0,2325586402,Thu Jun 25 05:43:18 PDT 2009,NO_QUERY,sarahcarmody04,@missy_jade wheres my messages?? i thought we were bff's??!! 
0,2325586952,Thu Jun 25 05:43:21 PDT 2009,NO_QUERY,StiligeCecilie,Grill in the oven is almost as good as on a grill. But I have no yard to grill in 
0,2325587070,Thu Jun 25 05:43:22 PDT 2009,NO_QUERY,xierme,Crap. I think I spent too long in the cold. Ear is not feeling so great. Will not be happy if it gets another infection. 
0,2325587336,Thu Jun 25 05:43:24 PDT 2009,NO_QUERY,Thiefree,Oh no. Hot room + rain = skylight dilemma  #firstworldproblems
0,2325587998,Thu Jun 25 05:43:28 PDT 2009,NO_QUERY,alpal07,cleaning the house  blahhh
0,2325588005,Thu Jun 25 05:43:28 PDT 2009,NO_QUERY,jenlouis09,wishes hoes werent invited to our damn family vacation!!!...uhhh...i need a blackberry... 
0,2325588039,Thu Jun 25 05:43:29 PDT 2009,NO_QUERY,SandyU,"@PirateEric I am really trying to get to one of those, but they keep being on weekends I have other things scheduled  (or too far)"
0,2325588189,Thu Jun 25 05:43:29 PDT 2009,NO_QUERY,DanJWatts,@clairabellejp nope. We hope one day there may be but not yet. 
0,2325588293,Thu Jun 25 05:43:30 PDT 2009,NO_QUERY,mrisner,@BeautyBlogger Wish my blog qualified.  Not 3 months old yet 
0,2325588680,Thu Jun 25 05:43:33 PDT 2009,NO_QUERY,xoxmillyxox,@shaundiviney aw babe i wanna join. i am soo devo right now. come save me?!  xox
0,2325588933,Thu Jun 25 05:43:35 PDT 2009,NO_QUERY,thatbmoviechick,@ARScherz What did he do... I love cocker spaniels. DBF says I can't have one because they're too stupid 
0,2325589189,Thu Jun 25 05:43:36 PDT 2009,NO_QUERY,rob_fitzpatrick,"@gracedent did you read the extract at the weekend? &quot;I wanted to kiss someone but i didn't. Oh, I feel a bit funny. Oh, the year's over.&quot; "
0,2325589314,Thu Jun 25 05:43:37 PDT 2009,NO_QUERY,TonyWade,"One of the downsides of this business, is mailing small jobs at the PO. Large ones get picked up. It's my PA's day off, so I must go out "
0,2325589917,Thu Jun 25 05:43:41 PDT 2009,NO_QUERY,ScubaaaaaSteve,I really don't want to go to work 
0,2325590086,Thu Jun 25 05:43:42 PDT 2009,NO_QUERY,starlitnightt,"I don't wanna go to school tomorrow!  At least, it's half dayy!"
0,2325590212,Thu Jun 25 05:43:43 PDT 2009,NO_QUERY,parisianatheart,"Clothes are hurting my skin, think work would object tho if I decided to do without them "
0,2325590518,Thu Jun 25 05:43:45 PDT 2009,NO_QUERY,RicksonCK,God's own country &amp; Devil's own politicians; time for a 'Keralathinu oru charamageetham' (Requiem for Kerala)  http://tr.im/pI8B #Kerala
0,2325590564,Thu Jun 25 05:43:45 PDT 2009,NO_QUERY,loveidan,badly need to buy Avamys for my rhinitis. It's killing me 
